model_id,auc,logloss,aucpr,mean_per_class_error,rmse,mse
GBM_grid_1_AutoML_3_20260726_211003_model_11,0.9940041279669762,0.0930570352064323,0.9962095265569806,0.0376160990712074,0.1622351470363673,0.0263202429339117
GBM_grid_1_AutoML_3_20260726_211003_model_15,0.9940041279669762,0.0930443276361664,0.9962493968413272,0.0364293085655314,0.1639047959591238,0.026864782138402
GBM_grid_1_AutoML_3_20260726_211003_model_7,0.993952528379773,0.0929350010148321,0.9961932288176903,0.0393704850361197,0.1646106612794073,0.0270966698068437
GBM_grid_1_AutoML_3_20260726_211003_model_9,0.993952528379773,0.0919244184584169,0.9961530980771304,0.0328689370485036,0.1602769493274538,0.0256887004857152
StackedEnsemble_BestOfFamily_4_AutoML_3_20260726_211003,0.993952528379773,0.0809739308397825,0.99569711074545,0.0234778121775025,0.1472375096542894,0.0216788842491969
StackedEnsemble_AllModels_2_AutoML_3_20260726_211003,0.993952528379773,0.0817605183606921,0.995899231689913,0.0257997936016511,0.1485521265418362,0.0220677343001017
GBM_grid_1_AutoML_3_20260726_211003_model_1,0.993766769865841,0.0930018748988986,0.99604178558319,0.029876160990712,0.1669366425488,0.0278678426254658
StackedEnsemble_BestOfFamily_1_AutoML_3_20260726_211003,0.9936429308565532,0.0846769755399469,0.995271779883958,0.0328689370485036,0.1530547901042243,0.0234257687738481
DeepLearning_grid_1_AutoML_3_20260726_211003_model_2,0.9936016511867904,0.1156511265340048,0.9955660086848828,0.0346749226006192,0.1592996669586001,0.0253763838931209
GBM_grid_1_AutoML_3_20260726_211003_model_17,0.9935603715170278,0.088832170729223,0.9957109844286384,0.030546955624355,0.1533520862389101,0.0235168623538261
DeepLearning_grid_2_AutoML_3_20260726_211003_model_4,0.9933642930856552,0.1353151242427852,0.9928455087523884,0.0211558307533539,0.1405752107806785,0.0197613898860322
DeepLearning_grid_1_AutoML_3_20260726_211003_model_10,0.9932920536635708,0.1252292926223802,0.9950262997458774,0.0299277605779153,0.1644997975978365,0.0270601834097291
GBM_grid_1_AutoML_3_20260726_211003_model_36,0.99328173374613,0.0978450104188268,0.9957497451283002,0.0423116615067079,0.16687239040998,0.0278463946811408
DeepLearning_grid_1_AutoML_3_20260726_211003_model_3,0.9931991744066048,0.1215988124983348,0.9947173082924506,0.0258513931888544,0.1426240886239076,0.0203416306558002
GBM_grid_1_AutoML_3_20260726_211003_model_14,0.9931475748194016,0.0909884529723971,0.9953190892076376,0.0257997936016511,0.155531435507142,0.0241900274309122
GBM_grid_1_AutoML_3_20260726_211003_model_16,0.9930237358101136,0.0964767046048866,0.9955564908615704,0.031062951496388,0.1637554042834301,0.0268158324320296
DeepLearning_grid_3_AutoML_3_20260726_211003_model_9,0.9929927760577916,0.2416188765445396,0.9935422248533374,0.0276057791537667,0.2084076035764999,0.0434337292284995
DeepLearning_grid_3_AutoML_3_20260726_211003_model_4,0.9929411764705884,0.1290548587477711,0.9938132505745956,0.0264189886480908,0.1522385169862071,0.0231765660541596
DeepLearning_grid_1_AutoML_3_20260726_211003_model_4,0.9929411764705884,0.127367286183317,0.9952911418938116,0.0352425180598555,0.1650509617444659,0.0272418199727731
DeepLearning_grid_1_AutoML_3_20260726_211003_model_8,0.9927554179566562,0.1835984196141621,0.993251231208162,0.0334881320949432,0.1642721638221296,0.0269853438068045
GBM_grid_1_AutoML_3_20260726_211003_model_8,0.9927347781217752,0.1065534681485589,0.9954647410382096,0.0422600619195046,0.1752997406254685,0.0307299990633565
GBM_grid_1_AutoML_3_20260726_211003_model_12,0.9926109391124872,0.0993356687911611,0.99525084113849,0.0381836945304437,0.1665877581747517,0.0277514811736895
DeepLearning_grid_2_AutoML_3_20260726_211003_model_2,0.992280701754386,0.1183072653396564,0.9944803772778862,0.0388028895768833,0.1618021949679755,0.0261799502964547
GBM_grid_1_AutoML_3_20260726_211003_model_5,0.9922600619195046,0.1011624953010109,0.9944716457184368,0.0287409700722394,0.1633078095567936,0.0266694406622379
DeepLearning_grid_2_AutoML_3_20260726_211003_model_5,0.992094943240454,0.21404231568281,0.9928453899393602,0.0352425180598555,0.1933107639035181,0.0373690514409617
StackedEnsemble_Best1000_1_AutoML_3_20260726_211003,0.9920536635706914,0.1347244073001696,0.9935565842194474,0.0317337461300309,0.1665674567476749,0.0277447176473885
DeepLearning_grid_3_AutoML_3_20260726_211003_model_2,0.9915067079463364,0.168696909873921,0.9941478315205212,0.0287925696594427,0.1473702288941875,0.0217179843643252
GBM_grid_1_AutoML_3_20260726_211003_model_3,0.9911455108359132,0.1039160157576451,0.9940828726459716,0.0340041279669762,0.1722970475667224,0.0296862726002094
GBM_5_AutoML_3_20260726_211003,0.991124871001032,0.1184390109736672,0.9942131477837975,0.0463880288957688,0.1834033895555043,0.033636803300448
StackedEnsemble_AllModels_6_AutoML_3_20260726_211003,0.9908565531475748,0.0887667322710111,0.9895136542484112,0.0264189886480908,0.150348484409308,0.0226046667641759
DeepLearning_grid_1_AutoML_3_20260726_211003_model_6,0.9908049535603716,0.2504066553221389,0.9919953446485544,0.0328689370485036,0.1806530441668122,0.0326355223667362
GBM_1_AutoML_3_20260726_211003,0.9907636738906088,0.1084934526764702,0.9929023660690308,0.03875128998968,0.1724668683223302,0.0297448206689119
StackedEnsemble_AllModels_5_AutoML_3_20260726_211003,0.9907636738906088,0.1154497935937536,0.9931106958141224,0.0393704850361197,0.1726007823634985,0.0297910300724917
GBM_grid_1_AutoML_3_20260726_211003_model_4,0.9906501547987616,0.1129903060540948,0.9936331094815132,0.0410732714138286,0.1808551543802339,0.0327085868658982
DeepLearning_grid_3_AutoML_3_20260726_211003_model_3,0.9904850361197112,0.2923876006426522,0.9903507423161062,0.0346749226006192,0.1648385133581722,0.0271717354861323
DRF_1_AutoML_3_20260726_211003,0.9902992776057792,0.1774419105052344,0.9916148661980484,0.0375644994840041,0.177666306845653,0.0315653165881737
StackedEnsemble_AllModels_3_AutoML_3_20260726_211003,0.9902063983488132,0.1403033661682721,0.9903011190969884,0.030546955624355,0.1739618795973097,0.0302627355530288
DeepLearning_grid_2_AutoML_3_20260726_211003_model_3,0.9901651186790504,0.2517573400591978,0.991466581540664,0.0246646026831785,0.1517086689242044,0.0230155202267538
DeepLearning_grid_2_AutoML_3_20260726_211003_model_1,0.99015479876161,0.1266324862811513,0.9934494823362208,0.0487616099071207,0.1825293190326292,0.0333169523065153
StackedEnsemble_AllModels_4_AutoML_3_20260726_211003,0.990030959752322,0.137018413353348,0.9889182176522472,0.0358617131062951,0.1687076441776069,0.028462269203958
XRT_1_AutoML_3_20260726_211003,0.9896594427244582,0.1818518678127439,0.9909344439835291,0.0470072239422084,0.1804139801462353,0.0325492042322062
GBM_grid_1_AutoML_3_20260726_211003_model_35,0.989628482972136,0.1133084822732562,0.9919967930543078,0.0369969040247678,0.1731168379723348,0.0299694395895396
DeepLearning_grid_1_AutoML_3_20260726_211003_model_7,0.989329205366357,0.1421223823297276,0.9932519840944696,0.0540763673890608,0.196039227788109,0.0384313788317581
DeepLearning_grid_1_AutoML_3_20260726_211003_model_9,0.9874922600619196,0.2148037766141196,0.9868353999648632,0.0252837977296181,0.1396192774366841,0.0194935426319417
GBM_grid_1_AutoML_3_20260726_211003_model_37,0.9870175438596492,0.140827620815514,0.9894406510966238,0.0422600619195046,0.1910038129332975,0.0364824565550581
DeepLearning_1_AutoML_3_20260726_211003,0.9858204334365326,0.1261539169502445,0.98864732757666,0.0393704850361197,0.1813215028380535,0.0328774873914502
StackedEnsemble_BestOfFamily_5_AutoML_3_20260726_211003,0.9849535603715168,0.1147473905887062,0.9735520236385604,0.0311145510835913,0.1684972450967893,0.0283913216052074
DeepLearning_grid_1_AutoML_3_20260726_211003_model_1,0.9836738906088752,0.2536270084039612,0.99009406176862,0.0769865841073271,0.2368880930127324,0.0561159686112089
