model_id,auc,logloss,aucpr,mean_per_class_error,rmse,mse
GBM_grid_1_AutoML_8_20260726_220002_model_29,0.8688581916537867,0.4272553944788231,0.8348778096138095,0.1998512364760432,0.3675864257097653,0.1351197803660807
GBM_grid_1_AutoML_8_20260726_220002_model_1,0.8686959041731066,0.4233958278223666,0.8381643462603631,0.1940320710973724,0.3641981917144054,0.1326403228480427
GBM_grid_1_AutoML_8_20260726_220002_model_10,0.8685374806800619,0.4287983662206551,0.8332591455648442,0.1954424265842349,0.3677814081492588,0.1352631641802517
GBM_grid_1_AutoML_8_20260726_220002_model_3,0.8682689335394126,0.4246911745398226,0.8378393386492183,0.19262171561051,0.3645444928691688,0.1328926872812394
GBM_2_AutoML_8_20260726_220002,0.868201313755796,0.4232995232680577,0.8315676302522611,0.1945768933539413,0.3644111169139462,0.1327954621304697
GBM_3_AutoML_8_20260726_220002,0.8681665378670789,0.4254360373620951,0.830537250236569,0.1903033230293663,0.3656709786743398,0.1337152646446494
GBM_grid_1_AutoML_8_20260726_220002_model_33,0.8679482225656878,0.4279537515154749,0.8339411158428741,0.2020054095826893,0.3669684301374746,0.1346658287175626
StackedEnsemble_AllModels_1_AutoML_8_20260726_220002,0.8678554868624421,0.4236551027883621,0.8283045629892312,0.1894629057187017,0.3654906854497937,0.1335834411505601
GBM_grid_1_AutoML_8_20260726_220002_model_31,0.8674053323029366,0.4299315510213735,0.8301967988801876,0.1917349304482225,0.3679235295731738,0.1353677236135821
GBM_grid_1_AutoML_8_20260726_220002_model_45,0.8668373261205564,0.4294693986298212,0.8342904430421115,0.1949401081916537,0.3687905280249448,0.1360064535609175
GBM_grid_1_AutoML_8_20260726_220002_model_44,0.8666634466769707,0.4286291180187285,0.8342142848557171,0.1973512364760433,0.3685009978326358,0.1357929854036483
GBM_grid_1_AutoML_8_20260726_220002_model_40,0.8666402627511591,0.431851861346215,0.8248232866651645,0.2002608191653787,0.3694675006591378,0.13650623404331
GBM_grid_1_AutoML_8_20260726_220002_model_34,0.8664026275115919,0.4303775322968429,0.8354476689742926,0.1980564142194745,0.3677279642568477,0.1352238556964854
GBM_grid_1_AutoML_8_20260726_220002_model_4,0.8663330757341577,0.4267802130106072,0.8398305386775198,0.1950077279752705,0.366759776928021,0.1345127339722917
GBM_grid_1_AutoML_8_20260726_220002_model_36,0.8661823802163833,0.4282540487228153,0.8359324834640813,0.2072121329211746,0.3681279054379295,0.1355181547621171
GBM_grid_1_AutoML_8_20260726_220002_model_37,0.8650965996908809,0.4273223209835686,0.8326858352446832,0.1876893353941267,0.3648693008119689,0.133129606675015
GBM_grid_1_AutoML_8_20260726_220002_model_14,0.8650135239567234,0.4294836917961174,0.827792160736432,0.1893025502318392,0.3676379318772598,0.1351576489549887
StackedEnsemble_AllModels_2_AutoML_8_20260726_220002,0.8645807573415765,0.4295670145957333,0.825405257258067,0.1915996908809892,0.3679862496528683,0.1354138799335831
GBM_5_AutoML_8_20260726_220002,0.8645459814528594,0.4324997550105316,0.8305802801089859,0.1925077279752705,0.3702188336420838,0.1370619847833049
GBM_grid_1_AutoML_8_20260726_220002_model_6,0.8639625193199382,0.4264670048689704,0.8345207917840155,0.1942600463678516,0.367410445070935,0.1349904351472225
StackedEnsemble_BestOfFamily_3_AutoML_8_20260726_220002,0.8637094281298301,0.4298655149424772,0.8237574247251431,0.1934408809891808,0.3686128658926873,0.1358754449016203
GBM_grid_1_AutoML_8_20260726_220002_model_8,0.8635761205564142,0.4342162956468212,0.8286901639675891,0.210670401854714,0.3721801684753846,0.1385180778063656
GBM_grid_1_AutoML_8_20260726_220002_model_43,0.8614605873261205,0.4337121691617509,0.8257315930434099,0.2035548686244204,0.3700457040285909,0.1369338230700154
GBM_grid_1_AutoML_8_20260726_220002_model_12,0.8614528593508501,0.4340338919193249,0.831762003030114,0.2152569551777434,0.3714480172987618,0.1379736295551812
DeepLearning_grid_1_AutoML_8_20260726_220002_model_6,0.8598802163833076,0.4512864790576449,0.8281267390880284,0.2144165378670788,0.3757937807600415,0.1412209656579262
GBM_grid_1_AutoML_8_20260726_220002_model_5,0.8593914219474498,0.4413023127718831,0.8234788680073613,0.1950289799072643,0.3722162357661649,0.1385449261679333
GBM_grid_1_AutoML_8_20260726_220002_model_42,0.859364374034003,0.4437436354817887,0.81919608090527,0.2106201700154559,0.3759236413600703,0.1413185841334147
GBM_grid_1_AutoML_8_20260726_220002_model_41,0.8593199381761979,0.4455678625874463,0.8243258971263988,0.2007805255023184,0.374912432584061,0.140559332106098
GBM_grid_1_AutoML_8_20260726_220002_model_30,0.8579346986089644,0.4432763651739096,0.8266218864548719,0.212896058732612,0.3757403557143103,0.1411808149123164
GBM_grid_1_AutoML_8_20260726_220002_model_9,0.8578825347758886,0.4379249491706248,0.8276781519298103,0.2144204018547141,0.372890061745044,0.1390469981482227
StackedEnsemble_AllModels_5_AutoML_8_20260726_220002,0.8573183925811436,0.4441661740063269,0.832049923670637,0.1846657650695518,0.3692039666270056,0.136311568973115
DeepLearning_grid_1_AutoML_8_20260726_220002_model_3,0.8569783616692427,0.4498256732852295,0.8194986813871792,0.2042136785162287,0.3733484915979799,0.1393890961784868
DeepLearning_grid_1_AutoML_8_20260726_220002_model_1,0.8558017774343122,0.4917984364644155,0.8200409941096517,0.1951217156105101,0.3715832928331537,0.1380741435127292
DRF_1_AutoML_8_20260726_220002,0.8515803709428129,0.6369152377567928,0.8002062173249374,0.2086476043276661,0.3844871626678677,0.1478303782563873
DeepLearning_grid_2_AutoML_8_20260726_220002_model_2,0.8503999227202473,0.4555223812975917,0.8184650543588192,0.2099401081916537,0.3785807099609822,0.1433233539545613
StackedEnsemble_BestOfFamily_5_AutoML_8_20260726_220002,0.84608771251932,0.4593875970691813,0.8109588033470011,0.2003921947449768,0.3766020441866847,0.1418290996855896
XRT_1_AutoML_8_20260726_220002,0.8459756568778981,0.4917312178428112,0.8131680233111165,0.2144416537867078,0.3963535922669699,0.1570961701029314
DeepLearning_grid_3_AutoML_8_20260726_220002_model_2,0.8452608191653787,0.4624581054691641,0.8179121193356683,0.2214393353941267,0.3800896064930608,0.1444681089640498
DeepLearning_grid_1_AutoML_8_20260726_220002_model_2,0.8443972179289027,0.4794912162461222,0.8057383370920888,0.2207380216383307,0.3851495574000912,0.1483401815654861
GBM_grid_1_AutoML_8_20260726_220002_model_39,0.8424690880989181,0.4528215910913853,0.8195686905384758,0.2297836166924265,0.3799240951516315,0.1443423180767859
DeepLearning_grid_1_AutoML_8_20260726_220002_model_4,0.841474111282844,0.5718196795092811,0.8178122526399594,0.2035085007727975,0.3846718699825132,0.1479724475558435
GLM_1_AutoML_8_20260726_220002,0.8389644513137557,0.4605079790679406,0.8134847543545818,0.2247836166924265,0.382785656433759,0.1465248587714238
GBM_grid_1_AutoML_8_20260726_220002_model_11,0.8382708655332304,0.4541503187038492,0.8157238197402091,0.2274362442040185,0.380850214887641,0.1450468861799623
GBM_1_AutoML_8_20260726_220002,0.8380853941267389,0.4531529370506372,0.8201551174449879,0.2319880216383307,0.3803778584818535,0.1446873152232409
GBM_grid_1_AutoML_8_20260726_220002_model_35,0.837200540958269,0.4582261249792237,0.8145465217558021,0.2354887944358578,0.3827507097540207,0.1464981058172066
DeepLearning_1_AutoML_8_20260726_220002,0.8371522411128285,0.4882705459878802,0.77575367901083,0.2219667697063369,0.3910541896725423,0.1529233792604487
StackedEnsemble_BestOfFamily_1_AutoML_8_20260726_220002,0.8370208655332303,0.4549045524837097,0.8150785114654937,0.2273976043276661,0.3812122376204352,0.1453227701115792
DeepLearning_grid_1_AutoML_8_20260726_220002_model_5,0.8362461360123647,0.5046618377129898,0.79486233897425,0.2227105873261205,0.3947125704304575,0.1557980132558188
GBM_grid_1_AutoML_8_20260726_220002_model_2,0.836224884080371,0.4761941203305269,0.8098470665902453,0.2279849304482225,0.3901041930475198,0.1521812814332566
DeepLearning_grid_1_AutoML_8_20260726_220002_model_16,0.8311514683153014,0.5311822971144694,0.7886973538329713,0.2325792117465224,0.403696963353183,0.1629712382205812
DeepLearning_grid_3_AutoML_8_20260726_220002_model_1,0.8307283616692427,0.5431145338950324,0.77362734536795,0.1999864760432766,0.3973155045989703,0.1578596101947344
DeepLearning_grid_3_AutoML_8_20260726_220002_model_3,0.8289316074188563,0.4824603543537787,0.811535780413611,0.2138929675425038,0.3853616354055187,0.1485035900424159
DeepLearning_grid_2_AutoML_8_20260726_220002_model_3,0.8265668469860897,0.5227510425023169,0.7913363465711785,0.2323937403400309,0.398105541999528,0.158488022570738
DeepLearning_grid_1_AutoML_8_20260726_220002_model_15,0.823267001545595,0.5442214533310252,0.7865638630435277,0.23637171561051,0.4066695155084227,0.1653800948438552
DeepLearning_grid_2_AutoML_8_20260726_220002_model_1,0.8207090417310664,0.5925578516286644,0.7827587628703759,0.211895285935085,0.4014672207395617,0.1611759293283479
DeepLearning_grid_1_AutoML_8_20260726_220002_model_7,0.8201429675425039,0.6634401991302445,0.7671989449116099,0.2423937403400309,0.4212141056694046,0.1774213228148763
