model_id,auc,logloss,aucpr,mean_per_class_error,rmse,mse
GBM_grid_1_AutoML_1_20260726_204956_model_8,0.9919298245614036,0.1233313677509521,0.9952710615840517,0.058204334365325,0.190510449453277,0.0362942313508896
GBM_grid_1_AutoML_1_20260726_204956_model_53,0.9917853457172344,0.1202240045771482,0.9949650402894064,0.0416924664602683,0.1848736340315192,0.0341782605600201
GBM_grid_1_AutoML_1_20260726_204956_model_34,0.9915583075335396,0.1198551262820306,0.9946587268743626,0.039938080495356,0.1821206514157135,0.0331679316720838
StackedEnsemble_BestOfFamily_5_AutoML_1_20260726_204956,0.991310629514964,0.0810473200370287,0.9856178797579028,0.0246646026831785,0.1407720470666842,0.0198167692353447
DeepLearning_grid_3_AutoML_1_20260726_204956_model_3,0.9908565531475748,0.1449904811724842,0.992378945682573,0.0270381836945304,0.1607920465598223,0.025854082236896
GBM_grid_1_AutoML_1_20260726_204956_model_40,0.9906811145510837,0.1085291476529235,0.99331046209373,0.0252321981424148,0.1680303327063841,0.0282341927094181
GBM_grid_1_AutoML_1_20260726_204956_model_65,0.9904437564499484,0.11080727065801,0.9933731081338087,0.0358101135190918,0.1722214799137507,0.0296602381436824
XRT_1_AutoML_1_20260726_204956,0.9896388028895768,0.1781139338932222,0.990652469858486,0.0352425180598555,0.1727641206474772,0.029847441383096
StackedEnsemble_AllModels_5_AutoML_1_20260726_204956,0.9890196078431372,0.0963728819165674,0.9816918899090012,0.0258513931888544,0.1442541375433597,0.0208092561983785
DRF_1_AutoML_1_20260726_204956,0.9868524251805986,0.2507498949137017,0.9860314753233076,0.0334365325077399,0.1762089848073532,0.031049606326838
StackedEnsemble_BestOfFamily_3_AutoML_1_20260726_204956,0.98656346749226,0.1078682867905238,0.9859392779789048,0.0246646026831785,0.1413964657195457,0.0199929605179786
